week,week_start_date,product,region,transaction_volume,revenue,new_customers,return_customers,return_rate_pct,conversion_rate_pct,satisfaction_score
2024-W33,2024-08-12,Mortgage,Wales,775,59607.37,171,301,38.84,21.28,4.36
2024-W33,2024-08-12,Credit Card,North,4788,232712.97,1646,2245,46.89,29.16,4.07
2024-W33,2024-08-12,Credit Card,South,4684,253651.46,1469,1846,39.43,31.93,3.78
2024-W33,2024-08-12,Credit Card,East,4872,367898.72,1211,1707,35.05,17.08,4.74
2024-W33,2024-08-12,Credit Card,West,4640,308837.57,1126,2147,46.28,12.07,3.47
2024-W33,2024-08-12,Credit Card,Scotland,4349,224734.95,848,2141,49.24,29.61,4.28
2024-W33,2024-08-12,Credit Card,Wales,4386,285187.1,1415,2291,52.24,32.96,4.48
2024-W33,2024-08-12,Business Loan,North,621,41241.7,127,314,50.62,32.84,3.89
2024-W33,2024-08-12,Business Loan,South,601,53881.83,138,276,45.94,34.52,3.83
2024-W33,2024-08-12,Business Loan,East,593,48825.91,185,195,32.98,37.82,3.93
2024-W33,2024-08-12,Business Loan,West,642,30848.03,209,237,37.06,20.09,4.73
2024-W33,2024-08-12,Business Loan,Scotland,548,29563.67,170,268,48.93,16.85,3.52
2024-W33,2024-08-12,Business Loan,Wales,591,27140.61,136,319,54.1,20.08,3.64
2024-W34,2024-08-19,Personal Current Account,North,5013,386997.13,1281,3235,64.55,12.11,4.32
2024-W34,2024-08-19,Personal Current Account,South,5448,475601.71,1358,3516,64.55,14.61,4.16
2024-W34,2024-08-19,Personal Current Account,East,4942,378058.25,1603,3190,64.55,22.01,3.51
2024-W34,2024-08-19,Personal Current Account,West,5007,447489.18,953,3232,64.55,13.62,4.12
2024-W34,2024-08-19,Personal Current Account,Scotland,5191,389031.02,887,3350,64.55,23.61,3.89
2024-W34,2024-08-19,Personal Current Account,Wales,4869,396354.12,1336,3142,64.55,35.72,3.66
2024-W34,2024-08-19,Savings Account,North,2587,115052.36,530,874,33.79,36.4,3.77
2024-W34,2024-08-19,Savings Account,South,2717,233523.92,665,1026,37.8,15.04,4.2
2024-W34,2024-08-19,Savings Account,East,2906,216476.49,870,1023,35.22,27.33,3.94
2024-W34,2024-08-19,Savings Account,West,2822,204909.87,657,1247,44.22,32.3,3.13
2024-W34,2024-08-19,Savings Account,Scotland,3271,233932.26,744,1150,35.17,36.11,3.8
2024-W34,2024-08-19,Savings Account,Wales,2925,254461.36,838,1508,51.56,28.04,3.66
2024-W34,2024-08-19,Mortgage,North,846,35994.28,212,434,51.33,14.56,4.14
2024-W34,2024-08-19,Mortgage,South,760,62525.24,210,370,48.75,33.36,3.98
2024-W34,2024-08-19,Mortgage,East,880,51244.98,133,358,40.77,15.13,4.08
2024-W34,2024-08-19,Mortgage,West,791,48945.08,154,298,37.7,25.78,3.82
2024-W34,2024-08-19,Mortgage,Scotland,709,29162.37,237,355,50.2,26.51,4.05
2024-W34,2024-08-19,Mortgage,Wales,815,66712.68,207,403,49.45,12.09,4.43
2024-W34,2024-08-19,Credit Card,North,3892,246749.3,1175,1400,35.99,30.59,3.76
2024-W34,2024-08-19,Credit Card,South,4343,379033.89,743,1921,44.25,12.71,4.1
2024-W34,2024-08-19,Credit Card,East,4460,203168.21,1218,2221,49.81,37.37,4.06
2024-W34,2024-08-19,Credit Card,West,4610,390411.05,1315,1678,36.42,34.86,3.83
2024-W34,2024-08-19,Credit Card,Scotland,4752,424791.77,951,2245,47.25,24.75,4.23
2024-W34,2024-08-19,Credit Card,Wales,4413,220201.08,961,1569,35.57,17.89,4.58
2024-W34,2024-08-19,Business Loan,North,656,39990.59,211,286,43.74,35.39,4.38
2024-W34,2024-08-19,Business Loan,South,491,39237.5,127,160,32.72,29.52,4.57
2024-W34,2024-08-19,Business Loan,East,628,36622.96,138,316,50.46,34.55,4.7
2024-W34,2024-08-19,Business Loan,West,644,26234.32,180,290,45.06,29.4,4.57
2024-W34,2024-08-19,Business Loan,Scotland,631,50429.6,111,251,39.88,34.78,4.5
2024-W34,2024-08-19,Business Loan,Wales,671,32284.13,211,380,56.65,22.16,4.16
2024-W35,2024-08-26,Personal Current Account,North,4528,189734.85,1578,2924,64.58,27.66,4.01
2024-W35,2024-08-26,Personal Current Account,South,5116,399922.42,1331,3303,64.58,34.02,4.12
2024-W35,2024-08-26,Personal Current Account,East,4626,245081.22,1310,2987,64.58,12.52,3.61
2024-W35,2024-08-26,Personal Current Account,West,4777,382362.31,1368,3084,64.58,21.27,4.34
2024-W35,2024-08-26,Personal Current Account,Scotland,5474,338547.92,1576,3535,64.58,18.39,4.37
2024-W35,2024-08-26,Personal Current Account,Wales,5317,438573.93,1769,3433,64.58,21.48,4.08
2024-W35,2024-08-26,Savings Account,North,2686,225284.47,479,1377,51.29,20.37,3.96
2024-W35,2024-08-26,Savings Account,South,2953,241958.42,971,1505,50.97,33.41,3.95
2024-W35,2024-08-26,Savings Account,East,3009,121023.76,1009,1272,42.29,17.66,4.23
2024-W35,2024-08-26,Savings Account,West,3153,280494.84,1075,1314,41.68,28.87,4.02
2024-W35,2024-08-26,Savings Account,Scotland,2657,224886.89,481,1375,51.75,34.06,3.96
2024-W35,2024-08-26,Savings Account,Wales,3007,224748.92,823,1508,50.15,34.51,4.47
2024-W35,2024-08-26,Mortgage,North,772,42018.35,247,363,47.03,25.09,4.25
2024-W35,2024-08-26,Mortgage,South,813,32935.4,270,309,38.09,31.2,4.11
2024-W35,2024-08-26,Mortgage,East,844,67920.46,264,401,47.6,20.23,3.9
2024-W35,2024-08-26,Mortgage,West,772,36568.1,172,295,38.3,13.85,4.1
2024-W35,2024-08-26,Mortgage,Scotland,769,44783.81,239,342,44.49,26.3,4.25
2024-W35,2024-08-26,Mortgage,Wales,765,41723.16,223,323,42.28,18.37,4.17
2024-W35,2024-08-26,Credit Card,North,4472,388106.57,1442,2203,49.27,18.05,4.16
2024-W35,2024-08-26,Credit Card,South,4375,195447.09,941,2026,46.33,33.32,4.0
2024-W35,2024-08-26,Credit Card,East,4525,243476.06,1130,2470,54.59,18.75,4.16
2024-W35,2024-08-26,Credit Card,West,4498,290252.34,1412,2582,57.42,27.22,4.61
2024-W35,2024-08-26,Credit Card,Scotland,4232,372237.45,905,1827,43.19,18.42,4.08
2024-W35,2024-08-26,Credit Card,Wales,4075,314683.72,1356,1670,41.0,14.89,4.21
2024-W35,2024-08-26,Business Loan,North,559,24494.26,134,258,46.23,24.81,4.02
2024-W35,2024-08-26,Business Loan,South,586,27365.8,157,309,52.76,31.89,4.18
2024-W35,2024-08-26,Business Loan,East,580,26055.41,129,261,45.02,16.02,3.92
2024-W35,2024-08-26,Business Loan,West,651,46855.46,196,351,53.93,33.11,4.19
2024-W35,2024-08-26,Business Loan,Scotland,579,29734.05,131,255,44.13,15.99,4.02
2024-W35,2024-08-26,Business Loan,Wales,659,40697.59,196,344,52.25,37.76,4.03
2024-W36,2024-09-02,Personal Current Account,North,4793,376658.35,1124,3096,64.61,24.03,3.89
2024-W36,2024-09-02,Personal Current Account,South,4835,227570.5,1071,3123,64.61,23.48,3.92
2024-W36,2024-09-02,Personal Current Account,East,4616,190944.64,880,2982,64.61,33.5,3.76
2024-W36,2024-09-02,Personal Current Account,West,4751,300226.44,1056,3069,64.61,32.94,4.28
2024-W36,2024-09-02,Personal Current Account,Scotland,4885,379735.16,1202,3156,64.61,37.87,4.04
2024-W36,2024-09-02,Personal Current Account,Wales,5381,417737.38,1324,3476,64.61,30.79,4.49
2024-W36,2024-09-02,Savings Account,North,2949,189720.37,623,1121,38.02,17.94,3.91
2024-W36,2024-09-02,Savings Account,South,2844,140168.3,678,938,33.01,33.35,4.31
2024-W36,2024-09-02,Savings Account,East,2963,193077.21,636,1588,53.62,23.93,3.98
2024-W36,2024-09-02,Savings Account,West,2853,121225.47,748,1059,37.14,20.64,3.87
2024-W36,2024-09-02,Savings Account,Scotland,3057,182568.2,781,1585,51.87,37.51,3.71
2024-W36,2024-09-02,Savings Account,Wales,3179,156714.61,805,1746,54.95,19.81,3.94
2024-W36,2024-09-02,Mortgage,North,792,48178.13,158,267,33.75,12.27,3.7
2024-W36,2024-09-02,Mortgage,South,799,47031.02,152,390,48.93,24.43,4.0
2024-W36,2024-09-02,Mortgage,East,797,65148.17,152,273,34.3,20.79,4.54
2024-W36,2024-09-02,Mortgage,West,808,71382.56,185,410,50.78,22.86,3.86
2024-W36,2024-09-02,Mortgage,Scotland,765,53693.13,148,275,36.07,25.75,4.28
2024-W36,2024-09-02,Mortgage,Wales,862,70507.1,234,436,50.66,22.57,4.18
2024-W36,2024-09-02,Credit Card,North,4685,194476.59,949,2314,49.41,35.88,4.28
2024-W36,2024-09-02,Credit Card,South,4883,291364.78,1395,2231,45.69,16.59,3.52
2024-W36,2024-09-02,Credit Card,East,4680,369760.27,1429,2338,49.96,18.75,4.4
2024-W36,2024-09-02,Credit Card,West,4138,170775.12,1055,1708,41.28,33.69,3.83
2024-W36,2024-09-02,Credit Card,Scotland,4270,272055.66,1133,2216,51.91,31.3,3.88
2024-W36,2024-09-02,Credit Card,Wales,4369,246274.39,1401,2470,56.53,23.16,4.17
2024-W36,2024-09-02,Business Loan,North,631,25518.73,118,246,39.04,29.06,4.42
2024-W36,2024-09-02,Business Loan,South,569,35569.1,169,231,40.65,25.0,3.85
2024-W36,2024-09-02,Business Loan,East,647,42048.9,140,353,54.66,18.62,4.29
2024-W36,2024-09-02,Business Loan,West,602,26396.93,175,261,43.52,12.72,4.24
2024-W36,2024-09-02,Business Loan,Scotland,598,39676.37,107,319,53.39,16.7,4.26
2024-W36,2024-09-02,Business Loan,Wales,587,35291.65,186,222,37.86,23.84,4.18
2024-W37,2024-09-09,Personal Current Account,North,4546,228718.82,736,2938,64.64,16.58,3.89
2024-W37,2024-09-09,Personal Current Account,South,4796,418137.57,860,3100,64.64,14.69,3.99
2024-W37,2024-09-09,Personal Current Account,East,4722,368688.27,1497,3052,64.64,33.58,3.94
2024-W37,2024-09-09,Personal Current Account,West,4545,329796.3,1127,2937,64.64,27.78,4.26
2024-W37,2024-09-09,Personal Current Account,Scotland,4975,439967.11,852,3215,64.64,16.27,3.59
2024-W37,2024-09-09,Personal Current Account,Wales,4749,375037.51,862,3069,64.64,34.96,4.2
2024-W37,2024-09-09,Savings Account,North,2902,158006.66,921,1217,41.94,22.51,3.89
2024-W37,2024-09-09,Savings Account,South,2986,124274.62,552,1387,46.48,14.69,4.2
2024-W37,2024-09-09,Savings Account,East,2741,188935.05,524,1185,43.26,34.27,4.27
2024-W37,2024-09-09,Savings Account,West,2855,118423.68,531,1059,37.12,22.74,4.09
2024-W37,2024-09-09,Savings Account,Scotland,2993,204816.81,777,1696,56.67,14.49,3.94
2024-W37,2024-09-09,Savings Account,Wales,2815,150059.36,804,1607,57.12,18.98,4.01
2024-W37,2024-09-09,Mortgage,North,878,37778.15,227,468,53.36,34.58,3.69
2024-W37,2024-09-09,Mortgage,South,881,74159.85,265,386,43.9,35.96,4.02
2024-W37,2024-09-09,Mortgage,East,801,35259.42,268,422,52.8,23.59,3.77
2024-W37,2024-09-09,Mortgage,West,762,64319.36,218,397,52.1,36.48,3.95
2024-W37,2024-09-09,Mortgage,Scotland,749,37385.75,140,299,39.92,33.71,4.04
2024-W37,2024-09-09,Mortgage,Wales,780,66955.99,175,290,37.23,17.82,4.66
2024-W37,2024-09-09,Credit Card,North,4185,336545.13,761,1484,35.47,19.24,4.13
2024-W37,2024-09-09,Credit Card,South,4566,406120.11,1521,1996,43.73,12.14,3.78
2024-W37,2024-09-09,Credit Card,East,4685,319240.97,1397,1789,38.2,31.66,3.98
2024-W37,2024-09-09,Credit Card,West,3827,164726.63,1248,1560,40.77,28.01,4.3
2024-W37,2024-09-09,Credit Card,Scotland,4198,375015.88,902,2013,47.96,30.17,3.79
2024-W37,2024-09-09,Credit Card,Wales,4685,329053.62,821,1785,38.11,30.22,4.0
2024-W37,2024-09-09,Business Loan,North,633,40931.56,163,363,57.42,14.26,4.46
2024-W37,2024-09-09,Business Loan,South,576,26434.74,131,316,55.01,21.05,4.34
2024-W37,2024-09-09,Business Loan,East,572,50763.29,150,193,33.83,23.16,4.77
2024-W37,2024-09-09,Business Loan,West,575,35375.35,134,205,35.78,22.27,4.41
2024-W37,2024-09-09,Business Loan,Scotland,630,30606.83,203,257,40.92,26.38,4.19
2024-W37,2024-09-09,Business Loan,Wales,575,51095.38,153,231,40.23,18.88,4.05
2024-W38,2024-09-16,Personal Current Account,North,4353,337122.13,1163,2815,64.67,12.61,4.17
2024-W38,2024-09-16,Personal Current Account,South,5104,388614.98,1281,3300,64.67,26.2,4.14
2024-W38,2024-09-16,Personal Current Account,East,4108,226217.83,618,2656,64.67,31.45,3.72
2024-W38,2024-09-16,Personal Current Account,West,4775,428250.01,1435,3087,64.67,34.01,4.19
2024-W38,2024-09-16,Personal Current Account,Scotland,5086,208958.41,808,3289,64.67,12.27,4.05
2024-W38,2024-09-16,Personal Current Account,Wales,5190,393108.35,885,3356,64.67,36.96,3.79
2024-W38,2024-09-16,Savings Account,North,3109,216856.15,569,1672,53.78,32.06,4.24
2024-W38,2024-09-16,Savings Account,South,3067,241776.13,1039,1695,55.27,34.94,4.05
2024-W38,2024-09-16,Savings Account,East,3329,138582.01,671,1285,38.62,26.88,4.25
2024-W38,2024-09-16,Savings Account,West,2825,144805.34,931,947,33.53,21.06,4.17
2024-W38,2024-09-16,Savings Account,Scotland,3135,157735.95,474,1175,37.48,16.36,3.92
2024-W38,2024-09-16,Savings Account,Wales,3196,134349.77,996,1329,41.61,35.55,4.21
2024-W38,2024-09-16,Mortgage,North,687,39298.2,236,362,52.8,14.95,4.19
2024-W38,2024-09-16,Mortgage,South,780,40023.44,169,427,54.79,20.54,4.26
2024-W38,2024-09-16,Mortgage,East,845,71717.77,164,427,50.62,22.53,4.16
2024-W38,2024-09-16,Mortgage,West,879,59525.18,230,397,45.28,30.07,4.05
2024-W38,2024-09-16,Mortgage,Scotland,829,41186.42,252,313,37.87,17.01,4.34
2024-W38,2024-09-16,Mortgage,Wales,795,65579.62,181,291,36.73,16.24,4.33
2024-W38,2024-09-16,Credit Card,North,4339,175131.25,1117,1880,43.34,21.02,3.97
2024-W38,2024-09-16,Credit Card,South,4145,277376.32,1156,2127,51.34,15.18,4.17
2024-W38,2024-09-16,Credit Card,East,4587,364359.2,1378,2452,53.46,14.35,4.45
2024-W38,2024-09-16,Credit Card,West,4713,202077.47,1442,2576,54.66,31.54,4.01
2024-W38,2024-09-16,Credit Card,Scotland,4181,356989.15,1138,1776,42.49,27.98,4.23
2024-W38,2024-09-16,Credit Card,Wales,4799,220251.16,952,2709,56.45,24.91,4.33
2024-W38,2024-09-16,Business Loan,North,639,40931.85,135,240,37.62,21.66,4.04
2024-W38,2024-09-16,Business Loan,South,583,49741.98,132,213,36.67,27.48,3.88
2024-W38,2024-09-16,Business Loan,East,597,43011.38,157,324,54.34,35.44,4.08
2024-W38,2024-09-16,Business Loan,West,607,54204.6,102,250,41.22,15.44,4.06
2024-W38,2024-09-16,Business Loan,Scotland,595,26061.4,116,253,42.56,24.52,3.87
2024-W38,2024-09-16,Business Loan,Wales,633,38004.76,214,243,38.47,34.23,4.12
2024-W39,2024-09-23,Personal Current Account,North,4947,265671.09,1057,3200,64.7,29.36,3.88
2024-W39,2024-09-23,Personal Current Account,South,4600,301000.07,1534,2976,64.7,18.55,4.49
2024-W39,2024-09-23,Personal Current Account,East,5166,233215.36,1710,3342,64.7,30.23,3.61
2024-W39,2024-09-23,Personal Current Account,West,5228,441859.12,1229,3382,64.7,23.66,4.38
2024-W39,2024-09-23,Personal Current Account,Scotland,5037,394511.07,782,3258,64.7,26.85,4.58
2024-W39,2024-09-23,Personal Current Account,Wales,5065,242699.4,1511,3277,64.7,25.86,3.67
2024-W39,2024-09-23,Savings Account,North,3065,256626.31,625,1208,39.41,16.97,4.17
2024-W39,2024-09-23,Savings Account,South,2891,124716.96,833,1455,50.33,34.36,4.27
2024-W39,2024-09-23,Savings Account,East,2699,150846.44,551,1121,41.57,30.71,4.4
2024-W39,2024-09-23,Savings Account,West,2841,196297.0,485,1028,36.19,18.18,3.8
2024-W39,2024-09-23,Savings Account,Scotland,2979,196230.41,709,1600,53.73,35.85,4.23
2024-W39,2024-09-23,Savings Account,Wales,3029,142311.14,736,1339,44.22,37.32,3.88
2024-W39,2024-09-23,Mortgage,North,775,59723.4,249,325,42.06,15.99,3.76
2024-W39,2024-09-23,Mortgage,South,789,53070.36,230,276,35.04,18.61,4.42
2024-W39,2024-09-23,Mortgage,East,799,44797.38,268,420,52.65,32.57,4.36
2024-W39,2024-09-23,Mortgage,West,869,66737.19,298,412,47.47,19.87,3.92
2024-W39,2024-09-23,Mortgage,Scotland,791,51123.84,186,365,46.27,28.49,4.75
2024-W39,2024-09-23,Mortgage,Wales,869,43375.02,166,464,53.44,18.1,3.6
2024-W39,2024-09-23,Credit Card,North,4604,319878.5,1204,1701,36.95,21.21,4.1
2024-W39,2024-09-23,Credit Card,South,4723,334745.27,762,1967,41.65,20.85,3.88
2024-W39,2024-09-23,Credit Card,East,4273,313106.67,1461,2162,50.61,19.15,3.9
2024-W39,2024-09-23,Credit Card,West,4345,246262.33,1089,2380,54.79,32.39,4.34
2024-W39,2024-09-23,Credit Card,Scotland,4181,278121.13,1320,2135,51.08,26.08,3.91
2024-W39,2024-09-23,Credit Card,Wales,4016,225024.31,953,2289,57.02,32.64,4.4
2024-W39,2024-09-23,Business Loan,North,645,51230.29,99,232,36.07,25.21,4.0
2024-W39,2024-09-23,Business Loan,South,589,27250.95,157,251,42.65,16.38,4.24
2024-W39,2024-09-23,Business Loan,East,653,33195.47,199,263,40.33,34.75,4.22
2024-W39,2024-09-23,Business Loan,West,574,25260.39,153,293,51.13,16.39,3.61
2024-W39,2024-09-23,Business Loan,Scotland,559,27490.69,123,205,36.68,31.63,4.12
2024-W39,2024-09-23,Business Loan,Wales,576,33196.86,178,265,46.03,36.28,4.16
2024-W40,2024-09-30,Personal Current Account,North,4834,291426.15,1456,3129,64.73,37.71,3.78
2024-W40,2024-09-30,Personal Current Account,South,4646,289729.7,1210,3007,64.73,16.91,4.57
2024-W40,2024-09-30,Personal Current Account,East,5266,410874.13,1717,3408,64.73,28.8,4.62
2024-W40,2024-09-30,Personal Current Account,West,5161,229829.57,1750,3340,64.73,32.62,3.97
2024-W40,2024-09-30,Personal Current Account,Scotland,5397,282177.79,1104,3493,64.73,19.47,4.09
2024-W40,2024-09-30,Personal Current Account,Wales,5066,347881.63,1361,3279,64.73,32.49,4.09
2024-W40,2024-09-30,Savings Account,North,2469,179635.09,565,1181,47.87,33.62,4.58
2024-W40,2024-09-30,Savings Account,South,3088,144268.1,709,1352,43.81,18.82,4.2
2024-W40,2024-09-30,Savings Account,East,2988,170718.06,949,1598,53.51,37.03,4.15
2024-W40,2024-09-30,Savings Account,West,2892,143762.09,472,1207,41.76,33.73,4.28
2024-W40,2024-09-30,Savings Account,Scotland,2764,113153.05,542,1351,48.91,13.95,4.16
2024-W40,2024-09-30,Savings Account,Wales,3101,137126.56,601,1586,51.16,21.64,4.04
2024-W40,2024-09-30,Mortgage,North,817,57973.79,144,308,37.75,19.74,3.8
2024-W40,2024-09-30,Mortgage,South,753,33389.66,202,333,44.32,21.94,4.17
2024-W40,2024-09-30,Mortgage,East,832,35225.92,285,273,32.87,36.23,3.54
2024-W40,2024-09-30,Mortgage,West,825,53041.46,129,299,36.32,22.4,3.94
2024-W40,2024-09-30,Mortgage,Scotland,790,68077.02,236,337,42.74,33.6,3.7
2024-W40,2024-09-30,Mortgage,Wales,759,67384.64,245,258,34.1,22.16,4.39
2024-W40,2024-09-30,Credit Card,North,4508,298817.64,1523,1721,38.19,12.27,3.99
2024-W40,2024-09-30,Credit Card,South,4468,229715.33,825,2101,47.04,19.06,4.25
2024-W40,2024-09-30,Credit Card,East,4618,375480.89,1301,1615,34.98,34.29,4.08
2024-W40,2024-09-30,Credit Card,West,4795,241089.24,1551,2376,49.56,17.15,4.39
2024-W40,2024-09-30,Credit Card,Scotland,4611,187305.92,1555,1982,42.99,28.05,4.12
2024-W40,2024-09-30,Credit Card,Wales,4677,208863.94,1108,1861,39.81,15.57,4.19
2024-W40,2024-09-30,Business Loan,North,638,28682.62,140,240,37.73,35.4,4.37
2024-W40,2024-09-30,Business Loan,South,563,48288.32,106,224,39.92,16.65,3.77
2024-W40,2024-09-30,Business Loan,East,574,48639.6,146,255,44.48,24.39,4.39
2024-W40,2024-09-30,Business Loan,West,543,46659.62,84,234,43.24,34.32,4.22
2024-W40,2024-09-30,Business Loan,Scotland,613,32213.39,127,232,37.94,28.22,4.45
2024-W40,2024-09-30,Business Loan,Wales,606,32646.53,142,205,33.86,13.81,3.7
2024-W41,2024-10-07,Personal Current Account,North,4712,265708.22,1027,3051,64.76,25.3,3.75
2024-W41,2024-10-07,Personal Current Account,South,4838,300289.89,1691,3133,64.76,33.73,4.05
2024-W41,2024-10-07,Personal Current Account,East,4650,300951.32,1269,3011,64.76,16.91,4.54
2024-W41,2024-10-07,Personal Current Account,West,4602,253059.32,858,2980,64.76,34.94,4.5
2024-W41,2024-10-07,Personal Current Account,Scotland,5355,291052.59,1038,3467,64.76,20.0,4.37
2024-W41,2024-10-07,Personal Current Account,Wales,4791,376451.78,793,3102,64.76,24.9,4.2
2024-W41,2024-10-07,Savings Account,North,2770,158631.04,848,1059,38.24,32.7,4.37
2024-W41,2024-10-07,Savings Account,South,2986,177476.07,600,1352,45.28,26.83,3.98
2024-W41,2024-10-07,Savings Account,East,2779,134157.31,902,1603,57.7,32.09,3.36
2024-W41,2024-10-07,Savings Account,West,2813,144221.74,895,1181,42.0,15.56,4.43
2024-W41,2024-10-07,Savings Account,Scotland,2927,123148.03,841,1368,46.75,16.5,4.05
2024-W41,2024-10-07,Savings Account,Wales,3117,239064.89,633,1423,45.65,28.97,4.64
2024-W41,2024-10-07,Mortgage,North,863,34658.64,187,493,57.24,25.02,3.81
2024-W41,2024-10-07,Mortgage,South,706,59502.96,173,290,41.19,36.53,4.81
2024-W41,2024-10-07,Mortgage,East,908,54062.99,186,337,37.12,20.35,4.16
2024-W41,2024-10-07,Mortgage,West,739,30151.33,228,351,47.51,27.12,4.39
2024-W41,2024-10-07,Mortgage,Scotland,794,52945.13,160,303,38.27,23.11,4.07
2024-W41,2024-10-07,Mortgage,Wales,842,69314.7,233,339,40.38,31.16,4.2
2024-W41,2024-10-07,Credit Card,North,4179,262359.85,1426,1675,40.1,25.59,4.0
2024-W41,2024-10-07,Credit Card,South,4678,294020.82,1072,1855,39.66,21.75,4.25
2024-W41,2024-10-07,Credit Card,East,4570,285938.56,1281,2116,46.32,34.26,4.38
2024-W41,2024-10-07,Credit Card,West,4402,232515.23,1024,2408,54.72,24.15,4.15
2024-W41,2024-10-07,Credit Card,Scotland,3588,213073.28,706,1784,49.75,26.39,3.97
2024-W41,2024-10-07,Credit Card,Wales,4706,415228.19,769,2493,52.99,29.14,3.98
2024-W41,2024-10-07,Business Loan,North,583,25859.78,130,319,54.82,25.46,3.79
2024-W41,2024-10-07,Business Loan,South,636,26507.15,103,305,47.98,23.77,4.26
2024-W41,2024-10-07,Business Loan,East,629,30410.17,200,351,55.87,12.29,3.58
2024-W41,2024-10-07,Business Loan,West,594,33695.29,171,271,45.69,28.9,4.02
2024-W41,2024-10-07,Business Loan,Scotland,589,34899.98,122,316,53.7,18.14,3.92
2024-W41,2024-10-07,Business Loan,Wales,587,49375.58,91,252,43.06,35.39,4.35
2024-W42,2024-10-14,Personal Current Account,North,4426,227472.86,883,2867,64.79,18.94,4.63
2024-W42,2024-10-14,Personal Current Account,South,5145,315081.29,1295,3333,64.79,17.49,4.09
2024-W42,2024-10-14,Personal Current Account,East,5272,315359.98,1470,3415,64.79,29.31,3.66
2024-W42,2024-10-14,Personal Current Account,West,4800,197340.76,1108,3109,64.79,30.22,4.06
2024-W42,2024-10-14,Personal Current Account,Scotland,5409,456428.73,941,3504,64.79,36.26,4.09
2024-W42,2024-10-14,Personal Current Account,Wales,5135,252394.59,958,3326,64.79,22.67,3.92
2024-W42,2024-10-14,Savings Account,North,3087,264127.51,859,1674,54.23,32.18,4.6
2024-W42,2024-10-14,Savings Account,South,3179,249725.93,764,1530,48.15,28.82,4.08
2024-W42,2024-10-14,Savings Account,East,3121,158863.58,942,1359,43.56,29.58,4.27
2024-W42,2024-10-14,Savings Account,West,3091,130856.07,754,1638,53.0,17.34,4.43
2024-W42,2024-10-14,Savings Account,Scotland,3198,176638.32,999,1380,43.16,30.11,4.06
2024-W42,2024-10-14,Savings Account,Wales,3115,259862.33,781,1561,50.13,24.52,3.99
2024-W42,2024-10-14,Mortgage,North,755,58206.38,160,323,42.79,37.85,4.02
2024-W42,2024-10-14,Mortgage,South,796,32711.91,226,325,40.86,19.87,3.6
2024-W42,2024-10-14,Mortgage,East,841,68475.73,242,304,36.24,13.53,3.27
2024-W42,2024-10-14,Mortgage,West,930,63288.1,281,455,48.99,31.89,4.55
2024-W42,2024-10-14,Mortgage,Scotland,787,47277.95,231,365,46.42,12.77,4.1
2024-W42,2024-10-14,Mortgage,Wales,814,40163.53,132,346,42.56,13.81,3.92
2024-W42,2024-10-14,Credit Card,North,4552,313605.59,1558,2360,51.87,35.3,4.06
2024-W42,2024-10-14,Credit Card,South,4474,221833.86,1395,1483,33.16,27.12,4.15
2024-W42,2024-10-14,Credit Card,East,4145,271284.07,1132,2153,51.96,29.5,4.11
2024-W42,2024-10-14,Credit Card,West,4544,303654.57,826,2133,46.96,15.12,4.14
2024-W42,2024-10-14,Credit Card,Scotland,4441,333614.12,1523,1627,36.64,32.01,4.44
2024-W42,2024-10-14,Credit Card,Wales,4404,227550.37,740,2294,52.11,31.18,4.17
2024-W42,2024-10-14,Business Loan,North,646,43084.76,203,360,55.84,20.01,4.08
2024-W42,2024-10-14,Business Loan,South,607,36578.58,126,238,39.35,12.79,4.07
2024-W42,2024-10-14,Business Loan,East,644,44801.74,185,326,50.74,29.29,4.02
2024-W42,2024-10-14,Business Loan,West,646,28653.27,196,368,57.1,36.9,4.07
2024-W42,2024-10-14,Business Loan,Scotland,569,50913.18,153,229,40.35,12.5,4.3
2024-W42,2024-10-14,Business Loan,Wales,589,46386.32,160,234,39.85,22.88,4.29
2024-W43,2024-10-21,Personal Current Account,North,4181,172839.21,945,2710,64.82,16.67,4.1
2024-W43,2024-10-21,Personal Current Account,South,4862,344455.74,1526,3151,64.82,23.42,3.78
2024-W43,2024-10-21,Personal Current Account,East,4834,193841.41,974,3133,64.82,27.79,3.93
2024-W43,2024-10-21,Personal Current Account,West,4985,239879.72,1744,3231,64.82,18.03,3.69
2024-W43,2024-10-21,Personal Current Account,Scotland,5094,436164.27,1520,3301,64.82,19.23,4.51
2024-W43,2024-10-21,Personal Current Account,Wales,5084,403250.09,1587,3295,64.82,30.13,4.34
2024-W43,2024-10-21,Savings Account,North,3197,238773.99,1005,1674,52.39,13.96,4.47
2024-W43,2024-10-21,Savings Account,South,3336,152062.56,814,1699,50.94,34.36,3.95
2024-W43,2024-10-21,Savings Account,East,2870,205781.54,978,945,32.96,19.05,4.34
2024-W43,2024-10-21,Savings Account,West,3127,142887.92,1021,1199,38.36,25.72,4.33
2024-W43,2024-10-21,Savings Account,Scotland,3340,260290.12,1116,1817,54.41,14.68,4.1
2024-W43,2024-10-21,Savings Account,Wales,3076,161889.53,936,1509,49.08,35.95,3.81
2024-W43,2024-10-21,Mortgage,North,902,76726.49,253,444,49.27,14.42,4.0
2024-W43,2024-10-21,Mortgage,South,785,68274.68,239,257,32.86,14.98,4.0
2024-W43,2024-10-21,Mortgage,East,769,53794.51,139,262,34.18,28.4,3.88
